"Plate"	"Well.position"	"CTB"	"row"	"column"	"Replicate"	"Product.."	"Probe.ID"	"miRBase.ID.miRPlus.ID"	"miRBase.accession"	"Comment.in.miRBase"	"Sample"	"Control"	"poc"	"npi"	"rzscore"	"zscore"	"centered"	"rcentered"	"Bscore"	"posEffectNorm"	"wellCount"
"1"	"B11"	904	2	11	"1"	"410059-00"	NA	"hsa-mir-141*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004598' target='_blank'>MIMAT0004598</a>"	NA	"hsa-mir-141*"	NA	0.991499862901015	0.0209035738368173	0.370105185969209	0.320807285386285	1.05724553816166	1.06290417401529	0.323842037723058	-0.0137975736817341	23
"1"	"B12"	998	2	12	"1"	""	NA	""	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=' target='_blank'></a>"	NA	"XCB"	"NEG"	1.09459829997258	-0.232636547538773	1.02038345664408	0.936888354406468	1.16718036182006	1.17342739564962	1.34163129913838	1.30880273453344	24
"1"	"C1"	517	3	1	"1"	"410061-00"	NA	"hsa-mir-143*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004599' target='_blank'>MIMAT0004599</a>"	NA	"hsa-mir-143*"	NA	0.567041403893611	1.06473364801079	-2.30710429010712	-2.21561158387766	0.604641530121216	0.60787771898883	-2.52890798216577	-3.77112931572854	25
"1"	"C2"	810	3	2	"1"	""	44856	"hsa-mir-144*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004600' target='_blank'>MIMAT0004600</a>"	NA	"hsa-mir-144*"	NA	0.888401425829449	0.274443695212407	-0.280173084705663	-0.295273783633898	0.947310714503259	0.952380952380952	-0.267202108561882	-0.342736904240528	26
"1"	"C3"	799	3	3	"1"	"410062-00"	NA	"hsa-mir-145*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004601' target='_blank'>MIMAT0004601</a>"	NA	"hsa-mir-145*"	NA	0.876336715108308	0.304113283884019	-0.356269478082509	-0.367368376817111	0.934446001096424	0.939447383891828	0.15435461611099	0.326182161727426	27
"1"	"C4"	738	3	4	"1"	"410064-00"	NA	"hsa-mir-146a*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004608' target='_blank'>MIMAT0004608</a>"	NA	"hsa-mir-146a*"	NA	0.809432410200165	0.468644639244774	-0.778258568626841	-0.767165666287655	0.863105317658525	0.867724867724868	0.0402100260457201	-0.392667701095833	28
"1"	"C5"	788	3	5	"1"	"410065-00"	NA	"hsa-mir-146b-3p"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004766' target='_blank'>MIMAT0004766</a>"	NA	"hsa-mir-146b-3p"	NA	0.864272004387168	0.33378287255563	-0.432365871459356	-0.439462970000324	0.92158128768959	0.926513815402704	-0.0588017585184724	0.199524054363609	29
"1"	"C6"	1080	3	6	"1"	"410067-00"	NA	"hsa-mir-147"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000251' target='_blank'>MIMAT0000251</a>"	NA	"hsa-mir-147"	NA	1.18453523443927	-0.453809844908968	1.58764747999875	1.47432077631769	1.26308095267101	1.26984126984127	1.19938292742825	2.94389879347722	30
"1"	"C7"	976	3	7	"1"	"410072-00"	NA	"hsa-mir-148b*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004699' target='_blank'>MIMAT0004699</a>"	NA	"hsa-mir-148b*"	NA	1.0704688785303	-0.17329737019555	0.868190669890387	0.792699168040042	1.1414509350064	1.14756025867137	1.0190863590297	2.01147584537417	31
"1"	"C8"	983	3	8	"1"	""	44870	"hsa-mir-149*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004609' target='_blank'>MIMAT0004609</a>"	NA	"hsa-mir-149*"	NA	1.07814642171648	-0.19217801753203	0.916615647493835	0.838577545520269	1.14963757081074	1.15579071134627	1.05367562874645	1.98932843145106	32
"1"	"C9"	510	3	9	"1"	""	44872	"hsa-mir-150*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004610' target='_blank'>MIMAT0004610</a>"	NA	"hsa-mir-150*"	NA	0.559363860707431	1.08361429534727	-2.35552926771057	-2.26148996135789	0.596454894316867	0.599647266313933	-1.6222367497155	-3.16659370763076	33
"1"	"C10"	842	3	10	"1"	"410075-00"	NA	"hsa-mir-151-3p"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000757' target='_blank'>MIMAT0000757</a>"	NA	"hsa-mir-151-3p"	NA	0.923498766109131	0.188132164531355	-0.0588017585184724	-0.0855440580100057	0.984735335323141	0.990005878894768	0.150895689139315	0.397593498115211	34
"1"	"C11"	917	3	11	"1"	"410078-00"	NA	"hsa-mir-155"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000646' target='_blank'>MIMAT0000646</a>"	NA	"hsa-mir-155"	NA	1.00575815738964	-0.0141604855023601	0.460037287232755	0.406009986420991	1.07244929036974	1.07818930041152	0.638604392145469	0.721758889277921	35
"1"	"C12"	505	3	12	"1"	""	NA	""	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=' target='_blank'></a>"	NA	"X214"	"POS"	0.55387990128873	1.09710047201618	-2.39011853742732	-2.29426023098662	0.59060729731376	0.593768371546149	-1.84404044177415	-3.31696497464463	36
"1"	"D1"	896	4	1	"1"	"410079-00"	NA	"hsa-mir-155*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004658' target='_blank'>MIMAT0004658</a>"	NA	"hsa-mir-155*"	NA	0.982725527831094	0.0424814565070802	0.314762354422411	0.268374853980312	1.04788938295669	1.05349794238683	-0.01340334201524	0.0129264534314871	37
"1"	"D2"	844	4	2	"1"	"410081-00"	NA	"hsa-mir-15a*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004488' target='_blank'>MIMAT0004488</a>"	NA	"hsa-mir-15a*"	NA	0.925692349876611	0.18273769386379	-0.044966050631773	-0.0724359501585125	0.987074374124383	0.992357436801881	-0.138357078866994	0.136324516953379	38
"1"	"D3"	980	4	3	"1"	"410085-00"	NA	"hsa-mir-16-1*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004489' target='_blank'>MIMAT0004489</a>"	NA	"hsa-mir-16-1*"	NA	1.07485604606526	-0.184086311530681	0.895862085663785	0.818915383743029	1.14612901260888	1.1522633744856	1.30012417547828	2.54498753437996	39
"1"	"D4"	803	4	4	"1"	"410086-00"	NA	"hsa-mir-16-2*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004518' target='_blank'>MIMAT0004518</a>"	NA	"hsa-mir-16-2*"	NA	0.880723882643268	0.293324342548887	-0.32859806230911	-0.341152161114124	0.93912407869891	0.944150499706055	0.383508527984449	0.475003985052788	40
"1"	"D5"	801	4	5	"1"	"410087-00"	NA	"hsa-mir-17*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000071' target='_blank'>MIMAT0000071</a>"	NA	"hsa-mir-17*"	NA	0.878530298875788	0.298718813216453	-0.34243377019581	-0.354260268965618	0.936785039897667	0.941798941798942	-0.0752316616339279	0.477790782806829	41
"1"	"D6"	737	4	6	"1"	"410090-00"	NA	"hsa-mir-181a-2*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004558' target='_blank'>MIMAT0004558</a>"	NA	"hsa-mir-181a-2*"	NA	0.808335618316424	0.471341874578557	-0.78517642257019	-0.773719720213402	0.861935798257903	0.866549088771311	-1.27980297951969	-0.660139995499892	42
"1"	"D7"	850	4	7	"1"	"410092-00"	NA	"hsa-mir-181c*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004559' target='_blank'>MIMAT0004559</a>"	NA	"hsa-mir-181c*"	NA	0.932273101179051	0.166554281861092	-0.00345892697167485	-0.0331116266040327	0.994091490528111	0.999412110523222	0.0410747577886388	0.75466250883942	43
"1"	"D8"	830	4	8	"1"	"410094-00"	NA	"hsa-mir-182*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000260' target='_blank'>MIMAT0000260</a>"	NA	"hsa-mir-182*"	NA	0.91033726350425	0.22049898853675	-0.141816005838669	-0.164192705118965	0.970701102515685	0.975896531452087	-0.111118028965054	0.445534988260894	44
"1"	"D9"	734	4	9	"1"	"410097-00"	NA	"hsa-mir-185*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004611' target='_blank'>MIMAT0004611</a>"	NA	"hsa-mir-185*"	NA	0.805045242665204	0.479433580579906	-0.805929984400239	-0.793381881990642	0.858427240056039	0.863021751910641	-0.178999470784173	-0.592795587987963	45
"1"	"D10"	987	4	10	"1"	"410098-00"	NA	"hsa-mir-186*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004612' target='_blank'>MIMAT0004612</a>"	NA	"hsa-mir-186*"	NA	1.08253358925144	-0.202966958867161	0.944287063267233	0.864793761223255	1.15431564841323	1.16049382716049	1.04762250654602	2.1290058488368	46
"1"	"D11"	832	4	11	"1"	""	44905	"hsa-mir-187*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004561' target='_blank'>MIMAT0004561</a>"	NA	"hsa-mir-187*"	NA	0.91253084727173	0.215104517869184	-0.127980297951969	-0.151084597267472	0.973040141316928	0.9782480893592	-0.0557751974182569	-0.0343552270593668	47
"1"	"D12"	840	4	12	"1"	""	NA	""	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=' target='_blank'></a>"	NA	"GAPDH"	"GAPDH"	0.921305182341651	0.193526635198921	-0.0726374664051718	-0.098652165861499	0.982396296521898	0.987654320987654	0.367078624868993	0.426142474487049	48
"1"	"E1"	836	5	1	"1"	"410103-00"	NA	"hsa-mir-18b"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0001412' target='_blank'>MIMAT0001412</a>"	NA	"hsa-mir-18b"	NA	0.91691801480669	0.204315576534053	-0.100308882178571	-0.124868381564486	0.977718218919413	0.982951205173427	-0.325571501208895	-0.595043489918491	49
"1"	"E2"	638	5	2	"1"	"410104-00"	NA	"hsa-mir-18b*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004751' target='_blank'>MIMAT0004751</a>"	NA	"hsa-mir-18b*"	NA	0.699753221826159	0.738368172623061	-1.47004396296181	-1.42257105886232	0.746153377596394	0.750146972369195	-1.4605319137897	-2.05266837006572	50
"1"	"E3"	600	5	3	"1"	"410105-00"	NA	"hsa-mir-191*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0001618' target='_blank'>MIMAT0001618</a>"	NA	"hsa-mir-191*"	NA	0.658075130244036	0.840863115306811	-1.7329224128091	-1.67162510804069	0.701711640372784	0.705467372134039	-1.22575724558727	-1.85726706414077	51
"1"	"E4"	651	5	4	"1"	"410107-00"	NA	"hsa-mir-192*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004543' target='_blank'>MIMAT0004543</a>"	NA	"hsa-mir-192*"	NA	0.714011516314779	0.703304113283884	-1.38011186169826	-1.33736835782761	0.761357129804471	0.765432098765432	-0.565102193997378	-1.2923639994559	52
"1"	"E5"	1010	5	5	"1"	"410108-00"	NA	"hsa-mir-193a-5p"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004614' target='_blank'>MIMAT0004614</a>"	NA	"hsa-mir-193a-5p"	NA	1.10775980257746	-0.265003371544167	1.10339770396428	1.01553700151543	1.18121459462752	1.1875367430923	1.47350288993348	2.86044395413984	53
"1"	"E6"	637	5	6	"1"	""	44920	"hsa-mir-193b"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0002819' target='_blank'>MIMAT0002819</a>"	NA	"hsa-mir-193b"	NA	0.698656429942418	0.741065407956844	-1.47696181690516	-1.42912511278806	0.744983858195773	0.748971193415638	-1.86868529644734	-1.77702419019596	54
"1"	"E7"	878	5	7	"1"	""	44921	"hsa-mir-193b*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004767' target='_blank'>MIMAT0004767</a>"	NA	"hsa-mir-193b*"	NA	0.962983273923773	0.0910316925151719	0.190240983442117	0.150401883316873	1.02683803374551	1.03233392122281	0.337677745609757	1.04394185052458	55
"1"	"E8"	882	5	8	"1"	"410109-00"	NA	"hsa-mir-194*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004671' target='_blank'>MIMAT0004671</a>"	NA	"hsa-mir-194*"	NA	0.967370441458733	0.0802427511800405	0.217912399215515	0.176618099019859	1.03151611134799	1.03703703703704	0.351513453496456	0.998357140142703	56
"1"	"E9"	795	5	9	"1"	"410111-00"	NA	"hsa-mir-195*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004615' target='_blank'>MIMAT0004615</a>"	NA	"hsa-mir-195*"	NA	0.871949547573348	0.31490222521915	-0.383940893855908	-0.393584592520097	0.929767923493939	0.934744268077601	0.345892697167485	0.0644359365065957	57
"1"	"E10"	948	5	10	"1"	""	44930	"hsa-mir-198"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000228' target='_blank'>MIMAT0000228</a>"	NA	"hsa-mir-198"	NA	1.03975870578558	-0.0977747808496291	0.674490759476595	0.609185658119137	1.108704391789	1.11463844797178	0.880729280162708	1.67274262724627	58
"1"	"E11"	753	5	11	"1"	"410117-00"	NA	"hsa-mir-199b-5p"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000263' target='_blank'>MIMAT0000263</a>"	NA	"hsa-mir-199b-5p"	NA	0.825884288456265	0.428186109238031	-0.674490759476595	-0.668854857401456	0.880648108667844	0.885361552028219	-0.499382581535556	-0.882771662353534	59
"1"	"E12"	942	5	12	"1"	""	NA	""	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=' target='_blank'></a>"	NA	"XCA"	"NEG"	1.03317795448314	-0.0815913688469319	0.632983635816497	0.569861334564657	1.10168727538527	1.10758377425044	1.17560280449799	1.51665046061578	60
"1"	"F1"	984	6	1	"1"	"410120-00"	NA	"hsa-mir-19b-1*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004491' target='_blank'>MIMAT0004491</a>"	NA	"hsa-mir-19b-1*"	NA	1.07924321360022	-0.194875252865813	0.923533501437184	0.845131599446016	1.15080709021137	1.15696649029982	0.351513453496456	0.601995565270469	61
"1"	"F2"	964	6	2	"1"	"410121-00"	NA	"hsa-mir-19b-2*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004492' target='_blank'>MIMAT0004492</a>"	NA	"hsa-mir-19b-2*"	NA	1.05730737592542	-0.140930546190155	0.78517642257019	0.714050520931083	1.12741670219894	1.13345091122869	0.447931042831893	1.11390856659853	62
"1"	"F3"	805	6	3	"1"	"410128-00"	NA	"hsa-mir-202"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0002811' target='_blank'>MIMAT0002811</a>"	NA	"hsa-mir-202"	NA	0.882917466410749	0.287929871881322	-0.314762354422411	-0.328044053262631	0.941463117500152	0.946502057613169	-0.15435461611099	0.262442891688498	63
"1"	"F4"	777	6	4	"1"	""	44954	"hsa-mir-20a*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004493' target='_blank'>MIMAT0004493</a>"	NA	"hsa-mir-20a*"	NA	0.852207293666027	0.363452461227242	-0.508462264836203	-0.511557563183537	0.908716574282756	0.91358024691358	-0.0402100260457201	-0.0773081930878422	64
"1"	"F5"	1014	6	5	"1"	"410134-00"	NA	"hsa-mir-20b*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004752' target='_blank'>MIMAT0004752</a>"	NA	"hsa-mir-20b*"	NA	1.11214697011242	-0.275792312879299	1.13106911973767	1.04175321721841	1.18589267223001	1.19223985890653	1.15441687679648	2.60406486715483	65
"1"	"F6"	875	6	6	"1"	"410136-00"	NA	"hsa-mir-21*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004494' target='_blank'>MIMAT0004494</a>"	NA	"hsa-mir-21*"	NA	0.959692898272553	0.0991233985165206	0.169487421612068	0.130739721539633	1.02332947554364	1.02880658436214	-0.568993486840512	0.584830807952299	66
"1"	"F7"	665	6	7	"1"	"410137-00"	NA	"hsa-mir-211"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000268' target='_blank'>MIMAT0000268</a>"	NA	"hsa-mir-211"	NA	0.72936660268714	0.665542818610924	-1.28326190649137	-1.24561160286716	0.777730401413169	0.781893004115226	-1.48258257323413	-1.52795455258995	67
"1"	"F8"	803	6	8	"1"	""	44964	"hsa-mir-215"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000272' target='_blank'>MIMAT0000272</a>"	NA	"hsa-mir-215"	NA	0.880723882643268	0.293324342548887	-0.32859806230911	-0.341152161114124	0.93912407869891	0.944150499706055	-0.541754436938573	-0.10637164601659	68
"1"	"F9"	821	6	9	"1"	""	44967	"hsa-mir-217"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000274' target='_blank'>MIMAT0000274</a>"	NA	"hsa-mir-217"	NA	0.900466136550589	0.244774106540796	-0.204076691328816	-0.223179190450685	0.960175427910093	0.965314520870076	0.178999470784173	0.116914447036867	69
"1"	"F10"	834	6	10	"1"	"410143-00"	NA	"hsa-mir-218-1*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004565' target='_blank'>MIMAT0004565</a>"	NA	"hsa-mir-218-1*"	NA	0.91472443103921	0.209710047201618	-0.11414459006527	-0.137976489415979	0.97537918011817	0.980599647266314	-0.254663498289561	0.179754022598491	70
"1"	"F11"	944	6	11	"1"	"410145-00"	NA	"hsa-mir-219-1-3p"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004567' target='_blank'>MIMAT0004567</a>"	NA	"hsa-mir-219-1-3p"	NA	1.03537153825062	-0.0869858395144976	0.646819343703196	0.58296944241615	1.10402631418651	1.10993533215755	0.475170092733832	0.860314180943413	71
